txn_id,ts,customer_id,merchant_id,device_id,pm_id,amount,status,is_abuse,scenario_id,split,time_since_last_txn,burst_score,amount_ratio_vs_customer,txn_count_5m,txn_count_1h,unique_merchants_1h,new_device_24h,merchant_velocity_1h,customer_degree_24h,shared_device_customers_24h,shared_pm_customers_24h,two_hop_customer_count_24h,local_cluster_density_24h
T32074,2026-02-13 19:58:08,C625,M99,D407,P1469,174.486391205256,failed,0,background,train,328138.0,0.07873274528477402,7.004822294553504,0,0,0,1,1,0,0,0,6,0.18045112781954886
T32075,2026-02-13 19:59:17,C1843,M56,D3,P1642,41.25016732133167,success,0,background,train,74602.0,0.08912696162768628,1.0542699130316298,0,0,0,1,0,3,4,0,14,0.07960199004975124
T32076,2026-02-13 20:00:54,C1311,M23,D745,P1622,3.0595666137106328,failed,0,background,train,1140262.0,0.07170118767935153,0.07339248876813485,0,0,0,1,0,0,1,0,9,0.12413793103448276
T32077,2026-02-13 20:01:54,C1034,M57,D4,P1478,47.479171920820114,failed,0,background,train,141098.0,0.0843367712691388,1.5687900658133611,0,0,0,1,0,0,2,0,10,0.1067193675889328
T32078,2026-02-13 20:02:10,C650,M10,D327,P1729,40.72498924090655,success,0,background,train,31201.0,0.09663451437705149,1.3860492754228173,0,0,0,1,0,3,0,1,13,0.09107142857142857
T32079,2026-02-13 20:06:40,C1636,M92,D274,P1164,89.47212793585824,success,0,background,train,1242698.0,0.07126163092983459,2.427094281227783,0,0,0,1,1,0,0,0,9,0.132
T32080,2026-02-13 20:07:48,C1362,M45,D771,P1746,10.024147119368854,success,0,background,train,475863.0,0.07649418298570462,0.153926772949119,0,0,0,1,0,0,0,0,8,0.13793103448275862
T32081,2026-02-13 20:08:06,C122,M60,D274,P141,44.24765177392916,success,0,background,train,10552.0,0.10794170035212611,1.341653598231589,0,0,0,1,0,9,4,1,26,0.047979797979797977
T32082,2026-02-13 20:10:02,C1697,M28,D330,P1538,74.91406157214817,success,0,background,train,173464.0,0.0828930545159927,1.8247791913150506,0,0,0,1,0,0,2,1,6,0.1626984126984127
T32083,2026-02-13 20:12:40,C1225,M57,D215,P1693,13.416950989952662,success,0,background,train,265594.0,0.0800657715574299,0.5059280838883635,0,0,0,1,1,0,1,0,10,0.11188811188811189
T32084,2026-02-13 20:18:10,C1235,M29,D370,P1864,31.80047020054856,success,0,background,train,262729.0,0.08013535840300552,1.4123820751219933,0,0,0,1,0,0,3,0,11,0.10307017543859649
T32085,2026-02-13 20:24:32,C1916,M49,D22,P229,17.876653312611804,success,0,background,train,70703.0,0.08955540743073302,0.42974406824760164,0,0,0,1,0,3,2,0,8,0.14102564102564102
T32086,2026-02-13 20:24:50,C1780,M93,D256,P205,84.69472341562711,failed,0,background,train,303708.0,0.07921527085409831,2.1943214334315764,0,0,0,1,0,0,0,0,5,0.21428571428571427
T32087,2026-02-13 20:27:39,C315,M24,D788,P1933,2.1020850968242635,success,0,background,train,7764.0,0.11163816094338525,0.051702240746541527,0,0,0,1,0,3,2,0,12,0.09328968903436989
T32088,2026-02-13 20:28:56,C1791,M17,D397,P693,79.72742477272675,success,0,background,train,140359.0,0.08437413786410106,1.909879673605134,0,0,0,1,0,0,0,0,8,0.13793103448275862
T32089,2026-02-13 20:31:28,C499,M61,D220,P473,4.157424242138121,success,0,background,train,711227.0,0.07421288108546797,0.1543582396728057,0,0,0,1,1,0,2,0,6,0.1638655462184874
T32090,2026-02-13 20:34:29,C1932,M76,D498,P1918,44.75757057492344,failed,0,background,train,49234.0,0.0925550534435911,1.7889345559729564,0,0,0,1,0,3,0,2,17,0.07272727272727272
T32091,2026-02-13 20:38:34,C51,M71,D380,P557,5.664427424921565,success,0,background,train,50390.0,0.09235667506587886,0.1686269165234588,0,0,0,1,0,3,1,0,13,0.08646616541353383
T32092,2026-02-13 20:40:59,C878,M59,D134,P708,49.92794601944175,success,0,background,train,167524.0,0.08313316362487136,1.470853603089148,0,0,0,1,0,0,0,1,7,0.14338235294117646
T32093,2026-02-13 20:41:29,C55,M46,D761,P1212,147.95932702400145,success,0,background,train,270804.0,0.07994143186062412,4.1685886913194645,0,0,0,1,0,0,0,0,7,0.14642857142857144
T32094,2026-02-13 20:42:43,C1078,M77,D602,P2104,62.12169584415853,success,0,background,train,156552.0,0.0836039574110348,1.9985952116243193,0,0,0,1,0,0,0,0,9,0.12580645161290321
T32095,2026-02-13 20:44:21,C825,M55,D120,P1425,25.09906300566442,success,0,background,train,125682.0,0.08516780455488683,0.5102447363091387,0,0,0,1,0,0,0,0,10,0.10631741140215717
T32096,2026-02-13 20:47:35,C1411,M2,D503,P2199,375.4673856352955,success,0,background,train,178604.0,0.08269289381256427,15.675904306283222,0,0,0,1,0,0,1,1,11,0.10294117647058823
T32097,2026-02-13 20:50:39,C1534,M84,D208,P1939,9.32922083005498,success,0,background,train,63812.0,0.09038544790292515,0.27227141958541995,0,0,0,1,0,6,1,1,29,0.04173027989821883
T32098,2026-02-13 20:51:35,C1629,M89,D394,P288,50.42048325810717,success,0,background,train,405229.0,0.07744606091549214,1.9665869615327272,0,0,0,1,0,0,0,0,10,0.11818181818181818
T32099,2026-02-13 20:56:00,C564,M88,D621,P729,104.08931744902075,success,0,background,train,999999.0,0.07238240841133117,1.0,0,0,0,1,0,0,0,0,6,0.1683673469387755
T32100,2026-02-13 20:56:05,C700,M52,D70,P117,58.41804865341558,success,0,background,train,27170.0,0.09794374636084704,1.9970196515702767,0,0,0,1,0,8,5,2,33,0.038675312644742936
T32101,2026-02-13 20:58:59,C503,M3,D331,P907,28.772039740551364,success,0,background,train,52265.0,0.09204610738909827,0.8144752862776298,0,0,0,1,0,3,0,1,17,0.06837606837606838
T32102,2026-02-13 20:59:14,C60,M64,D586,P427,11.88110158990238,success,0,background,train,166982.0,0.0831555655935981,0.41277301893212465,0,0,0,1,0,0,0,1,10,0.12
T32103,2026-02-13 21:01:07,C1516,M27,D615,P33,46.34932408385454,success,0,background,train,175414.0,0.08281631401917412,0.7503351461345394,0,0,0,1,0,0,1,0,8,0.1282051282051282
T32104,2026-02-13 21:01:08,C1486,M55,D405,P480,30.258399486372777,success,0,background,train,162158.0,0.08335876622401855,0.9432861835778686,0,0,0,1,1,0,1,0,12,0.09079445145018916
T32105,2026-02-13 21:01:10,C195,M12,D604,P1834,32.63253791692392,success,0,background,train,54867.0,0.0916363183560957,0.8602691808838684,0,0,0,1,0,3,1,1,13,0.08227848101265822
T32106,2026-02-13 21:02:57,C469,M32,D923,P1033,34.63480806667704,success,0,background,train,3908.0,0.12090008683706638,0.8382607465701251,0,0,0,1,0,6,0,2,21,0.055649957519116396
T32107,2026-02-13 21:05:14,C213,M69,D722,P470,109.62499486451162,success,0,background,train,59617.0,0.09094439722561069,3.4788929075280333,0,0,0,1,0,3,1,2,14,0.08235294117647059
T32108,2026-02-13 21:08:55,C1027,M12,D510,P531,53.75966250412705,success,0,background,train,328740.0,0.07872138504838275,1.4982603226202549,0,0,0,1,1,0,0,0,6,0.16589861751152074
T32109,2026-02-13 21:09:05,C728,M32,D265,P123,17.54431795874731,success,0,background,train,127752.0,0.08504947714277372,0.6026870649997192,0,0,0,1,1,0,0,0,8,0.12962962962962962
T32110,2026-02-13 21:10:09,C1251,M41,D204,P1639,39.63664009044464,success,0,background,train,337788.0,0.07855348668819874,1.4864357486163107,0,0,0,1,0,0,0,0,7,0.16071428571428573
T32111,2026-02-13 21:13:13,C1615,M51,D977,P1500,13.823127363592132,success,0,background,train,104706.0,0.08651319201289016,0.38850415407495903,0,0,0,1,0,0,1,0,4,0.216
T32112,2026-02-13 21:20:08,C532,M30,D448,P400,40.31391001274215,success,0,background,train,114955.0,0.0858198680021598,1.3079323351349792,0,0,0,1,0,0,1,0,6,0.16770186335403728
T32113,2026-02-13 21:20:20,C1904,M56,D978,P1586,50.92606793339988,success,0,background,train,107050.0,0.08634780741431922,1.7153866505429827,0,0,0,1,0,0,2,0,6,0.16483516483516483
T32114,2026-02-13 21:22:04,C239,M71,D81,P427,3.561152078737703,success,0,background,train,531207.0,0.07585578129681236,0.11552415930301141,0,0,0,1,1,0,1,2,9,0.11818181818181818
T32115,2026-02-13 21:23:05,C333,M51,D586,P1285,21.437545137481106,success,0,background,train,14664.0,0.10423955651692776,0.5271847711926998,0,0,0,1,1,3,2,0,19,0.06075268817204301
T32116,2026-02-13 21:23:13,C1881,M34,D821,P1939,56.18425735157272,success,0,background,train,13581.0,0.10507982910084052,1.4091386743424377,0,0,0,1,0,3,1,1,16,0.0726643598615917
T32117,2026-02-13 21:31:40,C204,M14,D380,P2036,53.722129974541495,success,0,background,train,265290.0,0.08007311389468032,2.2767404638371613,0,0,0,1,0,0,2,0,5,0.18181818181818182
T32118,2026-02-13 21:31:48,C929,M72,D853,P1501,11.854851678396525,success,0,background,train,236303.0,0.08082193566353943,0.35009695581730016,0,0,0,1,0,0,0,0,7,0.175
T32119,2026-02-13 21:35:26,C583,M8,D62,P2462,227.2915285443177,success,0,background,train,427572.0,0.0771254859276104,4.624749499180831,0,0,0,1,0,0,3,1,9,0.11707317073170732
T32120,2026-02-13 21:36:26,C1065,M75,D346,P2220,33.61417144269273,success,0,background,train,146359.0,0.08407719615594118,1.3847517445100466,0,0,0,1,0,0,2,0,9,0.1159090909090909
T32121,2026-02-13 21:37:30,C1947,M39,D914,P1436,18.2771464090634,success,0,background,train,82266.0,0.08835688236388095,0.6888190626175081,0,0,0,1,0,3,1,1,19,0.06363636363636363
T32122,2026-02-13 21:38:11,C1029,M15,D904,P1789,84.32591420269827,success,0,background,train,301186.0,0.0792676309261978,1.6270079498202707,0,0,0,1,0,0,1,0,8,0.13333333333333333
T32123,2026-02-13 21:38:55,C887,M48,D481,P837,25.826930154895447,failed,0,background,train,354181.0,0.07826214825352719,0.4516702126580986,0,0,0,1,0,0,2,0,9,0.12
T32124,2026-02-13 21:38:58,C212,M9,D241,P781,229.5993395299141,success,0,background,train,480410.0,0.0764385777711556,9.646669366163191,0,0,0,1,0,0,0,0,5,0.1956521739130435
T32125,2026-02-13 21:39:03,C213,M85,D247,P918,28.27247505585524,success,0,background,train,2029.0,0.13129763248894835,0.87371771567277,0,1,1,1,0,6,1,2,17,0.06965174129353234
T32126,2026-02-13 21:39:15,C1170,M78,D71,P1943,13.49388470306461,success,0,background,train,111574.0,0.08604029545158555,0.4835095629604248,0,0,0,1,0,0,0,0,7,0.14583333333333334
T32127,2026-02-13 21:40:06,C812,M75,D825,P365,35.459673667622084,failed,0,background,train,37772.0,0.09488227483132736,0.6511029902909131,0,0,0,1,1,6,0,1,20,0.05743740795287187
T32128,2026-02-13 21:42:52,C1812,M27,D31,P1394,18.921102946788547,success,0,background,train,76281.0,0.08895051864925471,0.5964470415327431,0,0,0,1,1,3,3,1,16,0.0744485294117647
T32129,2026-02-13 21:46:03,C585,M27,D283,P1194,25.26642068424757,success,0,background,train,2856699.0,0.06727131007921391,1.0466916262256427,0,0,0,1,2,0,0,0,9,0.12
T32130,2026-02-13 21:53:07,C1289,M64,D812,P804,9.183122806631657,success,0,background,train,20452.0,0.10074618933154242,0.3088427503476584,0,0,0,1,1,3,1,0,18,0.06661184210526316
T32131,2026-02-13 21:53:21,C842,M57,D175,P777,20.432986587557856,success,0,background,train,393743.0,0.07761890791933698,0.7309413258600533,0,0,0,1,0,0,1,0,11,0.1
T32132,2026-02-13 21:57:15,C1417,M93,D990,P2139,26.584691205512048,success,0,background,train,134844.0,0.08466046610457907,0.7653447410613956,0,0,0,1,0,0,0,1,7,0.15789473684210525
T32133,2026-02-13 21:59:47,C419,M81,D931,P394,34.962260456009815,success,0,background,train,172492.0,0.0829316832200343,1.1616390874175746,0,0,0,1,0,0,1,0,5,0.19047619047619047
T32134,2026-02-13 22:02:33,C158,M21,D542,P1531,39.39454377414837,success,0,background,train,156065.0,0.08362573992338894,1.0206703683075755,0,0,0,1,0,0,1,0,5,0.18229166666666666
T32135,2026-02-13 22:02:34,C984,M87,D531,P1496,23.217737499936515,success,0,background,train,20971.0,0.10049250194234062,0.7458725838667095,0,0,0,1,0,3,1,1,16,0.07739938080495357
T32136,2026-02-13 22:02:40,C1717,M64,D145,P585,9.843679791663495,success,0,background,train,999999.0,0.07238240841133117,1.0,0,0,0,1,1,0,1,0,12,0.10096153846153846
T32137,2026-02-13 22:02:42,C855,M15,D437,P2275,191.98386435979816,failed,0,background,train,182821.0,0.0825336254841409,5.093039320185279,0,0,0,1,1,0,1,0,9,0.12413793103448276
T32138,2026-02-13 22:06:06,C587,M88,D488,P716,128.312846938128,success,0,background,train,184156.0,0.08248409520960732,4.074601505922235,0,0,0,1,0,0,1,1,9,0.11842105263157894
T32139,2026-02-13 22:06:34,C517,M71,D75,P1015,9.988056829706093,success,0,background,train,143249.0,0.0842292971047143,0.2938930320117847,0,0,0,1,1,0,0,0,6,0.18045112781954886
T32140,2026-02-13 22:08:43,C114,M15,D345,P272,123.21784232728224,success,0,background,train,18162.0,0.10196593491393194,2.956612362384556,0,0,0,1,2,3,2,0,21,0.06083916083916084
T32141,2026-02-13 22:09:30,C1038,M14,D311,P463,17.514999024074385,success,0,background,train,15780.0,0.10344871824002631,0.6159117181655975,0,0,0,1,1,3,2,0,15,0.07560483870967742
T32142,2026-02-13 22:10:07,C223,M44,D464,P1643,406.6628947819818,success,0,background,train,111522.0,0.0860437465312304,13.064481208707837,0,0,0,1,0,0,0,0,4,0.24
T32143,2026-02-13 22:10:22,C698,M48,D375,P2353,53.03076241383808,success,0,background,train,108716.0,0.08623282101628844,1.6185361703400956,0,0,0,1,1,0,1,0,9,0.12
T32144,2026-02-13 22:12:26,C1850,M69,D223,P98,104.91342098163584,failed,0,background,train,424120.0,0.07717373466847545,2.3501215865985468,0,0,0,1,0,0,0,0,6,0.17142857142857143
T32145,2026-02-13 22:14:45,C398,M41,D345,P20,30.501387517306306,success,0,background,train,387294.0,0.07771852883041318,1.348142133331351,0,0,0,1,0,0,1,0,7,0.1534090909090909
T32146,2026-02-13 22:16:54,C289,M50,D821,P591,39.52939795271509,success,0,background,train,657446.0,0.07464847499878777,1.9887895225578311,0,0,0,1,0,0,1,0,5,0.19444444444444445
T32147,2026-02-13 22:18:08,C1415,M39,D689,P1567,11.238354970683812,success,0,background,train,865301.0,0.07314842136603836,0.4221333410041607,0,0,0,1,1,0,3,0,11,0.09895833333333333
T32148,2026-02-13 22:21:33,C1379,M60,D1,P2404,71.20105310510664,success,0,background,train,131728.0,0.08482836503521482,1.5939230472045998,0,0,0,1,0,0,0,0,6,0.1683673469387755
T32149,2026-02-13 22:24:21,C1482,M65,D399,P616,14.165488808590563,failed,0,background,train,82499.0,0.0883348082664794,0.40855950452882556,0,0,0,1,0,3,1,2,9,0.12
T32150,2026-02-13 22:25:23,C344,M69,D625,P1254,41.87819039651279,success,0,background,train,177768.0,0.0827249885277907,1.1015324127577784,0,0,0,1,1,0,0,0,7,0.1527777777777778
T32151,2026-02-13 22:26:15,C462,M51,D2,P1312,29.79162525070249,success,0,background,train,871470.0,0.07311042978841882,1.1430844542203837,0,0,0,1,0,0,0,0,5,0.1956521739130435
T32152,2026-02-13 22:30:52,C1497,M12,D293,P1706,131.66141359819193,success,0,background,train,194406.0,0.08211721621343274,6.090687781211798,0,0,0,1,0,0,1,1,9,0.11176470588235295
T32153,2026-02-13 22:33:33,C1326,M37,D978,P232,12.097940372347372,success,0,background,train,24337.0,0.09901151574966413,0.36747227728700455,0,0,0,1,0,6,5,1,29,0.04217171717171717
T32154,2026-02-13 22:34:26,C709,M59,D988,P1479,156.08095448188735,success,0,background,train,659439.0,0.074631612100571,6.314627183382529,0,0,0,1,0,0,0,0,7,0.15
T32155,2026-02-13 22:37:24,C1338,M18,D373,P168,16.817411802536736,success,0,background,train,181735.0,0.08257422936475849,0.5792699313479757,0,0,0,1,0,0,0,0,7,0.1625
T32156,2026-02-13 22:37:48,C763,M64,D948,P1453,5.804750048336455,failed,0,background,train,217583.0,0.08136468191681832,0.1572660404490148,0,0,0,1,2,0,0,1,13,0.09453781512605042
T32157,2026-02-13 22:38:33,C1447,M51,D164,P1640,31.07954290196712,success,0,background,train,18320.0,0.10187596643236352,0.9448787393270355,0,0,0,1,1,6,0,0,19,0.06692307692307692
T32158,2026-02-13 22:40:47,C1882,M19,D936,P543,312.9066417959519,success,0,background,train,1210709.0,0.07139431058245245,14.238567870599017,0,0,0,1,0,0,1,0,8,0.12962962962962962
T32159,2026-02-13 22:42:59,C47,M90,D200,P514,96.93342268307822,success,0,background,train,81879.0,0.08839370927267068,2.530586301841909,0,0,0,1,0,3,1,0,13,0.08441558441558442
T32160,2026-02-13 22:43:48,C714,M37,D592,P213,6.66918759876762,success,0,background,train,298618.0,0.0793214705541862,0.11887584968229513,0,0,0,1,1,0,0,0,5,0.19230769230769232
T32161,2026-02-13 22:44:03,C1331,M26,D911,P699,12.516770106548693,success,0,background,train,580929.0,0.07534439583519414,0.21695524820403142,0,0,0,1,0,0,1,1,10,0.11436950146627566
T32162,2026-02-13 22:49:04,C642,M58,D360,P1827,282.9828680835674,success,0,background,train,321894.0,0.07885201688322827,10.785008774697113,0,0,0,1,0,0,0,0,4,0.24
T32163,2026-02-13 22:49:54,C891,M95,D876,P397,80.31149993260706,success,0,background,train,127299.0,0.08507517928566291,2.463529952871632,0,0,0,1,0,0,0,1,12,0.0944055944055944
T32164,2026-02-13 22:54:37,C1454,M53,D237,P1923,169.03505717644413,success,0,background,train,1068255.0,0.0720381224843294,3.1588548559522334,0,0,0,1,0,0,2,0,10,0.10695187165775401
T32165,2026-02-13 22:55:25,C1491,M32,D387,P98,46.40318122566492,success,0,background,train,258098.0,0.08024972181811402,1.4819332721020102,0,0,0,1,0,0,1,1,11,0.09672619047619048
T32166,2026-02-13 22:56:17,C1297,M76,D660,P1394,12.133450448188627,success,0,background,train,406630.0,0.07742536577342933,0.40171644167189724,0,0,0,1,0,0,2,1,9,0.125
T32167,2026-02-13 22:56:51,C340,M70,D196,P427,765.2888416190834,success,0,background,train,648596.0,0.07472407171112189,34.57658256445845,0,0,0,1,0,0,0,3,11,0.10256410256410256
T32168,2026-02-13 23:11:35,C333,M47,D327,P790,31.848065989817165,success,0,background,train,6510.0,0.11387703358903933,0.7905985572725546,0,0,0,1,0,6,3,0,30,0.03954927087936368
T32169,2026-02-13 23:15:51,C1814,M25,D927,P907,5.569816270368348,success,0,background,train,61799.0,0.0906480671253177,0.18604999601330016,0,0,0,1,0,3,2,2,12,0.09049773755656108
T32170,2026-02-13 23:20:50,C1151,M33,D923,P1664,41.77608518645032,success,0,background,train,98688.0,0.08695849605113076,0.9132175568253398,0,0,0,1,0,0,1,1,7,0.13815789473684212
T32171,2026-02-13 23:23:35,C1730,M91,D93,P888,22.91733728618905,success,0,background,train,101340.0,0.08675843928859672,0.5723548902340698,0,0,0,1,0,0,0,0,13,0.08592132505175984
T32172,2026-02-13 23:30:00,C1244,M39,D345,P1121,9.582593906525402,success,0,background,train,137514.0,0.08452016869077965,0.18245124828403672,0,0,0,1,0,0,2,0,11,0.1
T32173,2026-02-13 23:31:56,C150,M50,D229,P1253,33.25169161315548,success,0,background,train,53284.0,0.09188280716793057,0.9331768480155984,0,0,0,1,0,6,0,3,20,0.059964726631393295
T32174,2026-02-13 23:34:54,C1606,M68,D822,P1779,150.20663225458503,success,0,background,train,36326.0,0.09523497449883635,5.16300440714341,0,0,0,1,0,3,0,0,8,0.12878787878787878
T32175,2026-02-13 23:35:34,C1240,M24,D833,P2358,3.0584527701614284,success,0,background,train,308884.0,0.07910937053173238,0.06759416621808641,0,0,0,1,0,0,1,0,6,0.17142857142857143
T32176,2026-02-13 23:38:42,C1252,M31,D112,P997,30.86309466323925,success,0,background,train,79238.0,0.08865062358647999,0.38270701712699284,0,0,0,1,0,3,2,0,16,0.07477567298105683
T32177,2026-02-13 23:43:00,C383,M73,D141,P1959,13.816709717797846,success,0,background,train,213049.0,0.08150432963297614,0.6364820370844342,0,0,0,1,0,0,0,0,5,0.20588235294117646
T32178,2026-02-13 23:44:14,C600,M20,D189,P2019,5.231467452291644,success,0,background,train,16948.0,0.10269024712877114,0.21011659221029627,0,0,0,1,0,6,1,0,17,0.07062146892655367
T32179,2026-02-13 23:46:40,C1463,M47,D555,P421,24.822290146556885,success,0,background,train,1455433.0,0.07046811427055419,1.5688065663346227,0,0,0,1,1,0,2,1,13,0.0826530612244898
T32180,2026-02-13 23:47:48,C192,M15,D221,P1016,74.74695761516392,success,0,background,train,39438.0,0.09449530982700052,1.8338810863816464,0,0,0,1,0,3,1,0,17,0.06923076923076923
T32181,2026-02-13 23:47:58,C600,M47,D134,P1191,38.35670456580342,success,0,background,train,224.0,0.18448363494272269,1.5712205438253857,1,1,1,1,2,9,2,1,30,0.04078912290055985
T32182,2026-02-13 23:48:15,C1485,M71,D677,P2345,3.3269912488556117,success,0,background,train,202736.0,0.08183527195689053,0.06883695158000015,0,0,0,1,0,0,1,0,8,0.1388888888888889
T32183,2026-02-13 23:54:27,C136,M40,D621,P1193,36.71270753560351,success,0,background,train,1253725.0,0.07121679672033249,1.5858348641285513,0,0,0,1,0,0,1,0,7,0.14814814814814814
T32184,2026-02-13 23:56:08,C1823,M28,D505,P1876,57.47759039038104,success,0,background,train,28706.0,0.09741906588803802,2.0668249848637594,0,0,0,1,0,3,0,0,11,0.1
T32185,2026-02-13 23:56:20,C123,M48,D90,P1426,15.27865689213789,failed,0,background,train,432844.0,0.07705266002351241,0.5348576132339425,0,0,0,1,0,0,0,0,9,0.12307692307692308
T32186,2026-02-13 23:57:43,C1031,M73,D716,P1971,24.386915576544723,success,0,background,train,57780.0,0.09120398999419062,0.6444794946109571,0,0,0,1,1,3,0,0,15,0.08088235294117647
T32187,2026-02-13 23:58:02,C944,M17,D11,P2487,109.55209652018928,success,0,background,train,251056.0,0.08042826916319946,2.4582187637861153,0,0,0,1,0,0,1,0,8,0.13580246913580246
T32188,2026-02-13 23:59:46,C1842,M13,D148,P1803,32.351650011182784,success,0,background,train,77276.0,0.08884810098732975,0.8973062098456913,0,0,0,1,0,3,3,0,21,0.0593841642228739
T32189,2026-02-14 00:00:33,C1558,M73,D234,P1707,7.209664848976375,success,0,background,train,613582.0,0.0750352339961353,0.5765010309223756,0,0,0,1,2,0,0,0,7,0.15625
T32190,2026-02-14 00:01:40,C1572,M39,D969,P465,16.147732502263977,success,0,background,train,17540.0,0.10232949739802674,0.5212393867906331,0,0,0,1,1,6,3,0,27,0.044172932330827065
T32191,2026-02-14 00:11:06,C1703,M1,D986,P1528,590.6177226555446,success,0,background,train,53939.0,0.09177977951477541,13.543001476700843,0,0,0,1,0,3,1,1,13,0.09107142857142857
T32192,2026-02-14 00:13:25,C831,M94,D55,P1082,20.02946799436217,success,0,background,train,112468.0,0.08598125654502103,0.5205113744382065,0,0,0,1,0,0,0,0,3,0.28846153846153844
T32193,2026-02-14 00:14:12,C97,M36,D795,P1957,24.37490518281955,success,0,background,train,16502.0,0.10297220989712864,0.7828997999236387,0,0,0,1,0,3,1,0,12,0.09455128205128205
T32194,2026-02-14 00:21:47,C587,M12,D558,P2169,49.84938604561978,success,0,background,train,8141.0,0.11105047827220815,1.5226781633638968,0,0,0,1,0,3,1,2,17,0.06965174129353234
T32195,2026-02-14 00:22:16,C1181,M75,D663,P1746,20.46312336421819,success,0,background,train,63167.0,0.09046851783434456,0.6947322031479295,0,0,0,1,0,3,0,1,9,0.11875
T32196,2026-02-14 00:25:37,C1991,M68,D312,P570,167.53618608009396,failed,0,background,train,92046.0,0.08748856282389748,4.351261665169627,0,0,0,1,1,0,0,0,4,0.22857142857142856
T32197,2026-02-14 00:27:57,C1015,M92,D425,P1283,117.43931569840782,failed,0,background,train,732046.0,0.07405431877041212,3.879726453594777,0,0,0,1,0,0,2,0,11,0.11458333333333333
T32198,2026-02-14 00:29:51,C617,M0,D429,P1949,36.20181611829075,success,0,background,train,41671.0,0.09400608977934537,1.0061724507170544,0,0,0,1,0,3,1,0,12,0.09807692307692308
T32199,2026-02-14 00:34:31,C623,M65,D419,P764,13.551576579787122,success,0,background,train,120382.0,0.08548146902518229,0.3238708620140993,0,0,0,1,0,0,1,1,8,0.14035087719298245
T32200,2026-02-14 00:36:36,C606,M19,D601,P356,524.9875521133416,success,0,background,train,670625.0,0.07453804094299633,13.249416636244932,0,0,0,1,0,0,2,1,10,0.10909090909090909
T32201,2026-02-14 00:39:53,C885,M32,D575,P1406,68.10460239461474,success,0,background,train,113179.0,0.08593469406604332,3.018604549371885,0,0,0,1,0,0,0,0,10,0.10839160839160839
T32202,2026-02-14 00:44:46,C1091,M96,D232,P2285,49.44407713786089,success,0,background,train,105215.0,0.08647691203810165,1.473520727545684,0,0,0,1,0,0,1,1,6,0.16666666666666666
T32203,2026-02-14 00:46:48,C244,M24,D131,P1985,1.6246416506637278,failed,0,background,train,400799.0,0.0775120473028695,0.04474216830707971,0,0,0,1,0,0,1,0,7,0.14516129032258066
T32204,2026-02-14 00:48:31,C1173,M20,D954,P1266,4.415869248379906,failed,0,background,train,310557.0,0.07907558003656988,0.15705159679276948,0,0,0,1,0,0,0,0,6,0.1683673469387755
T32205,2026-02-14 00:50:37,C39,M88,D576,P910,58.320616429877184,failed,0,background,train,34151.0,0.09579823473456416,1.9697420889784334,0,0,0,1,0,6,1,0,27,0.045485175202156336
T32206,2026-02-14 00:55:58,C720,M81,D595,P828,7.668821789118692,success,0,background,train,54274.0,0.09172765668223866,0.07697870159778067,0,0,0,1,0,3,1,0,12,0.09351432880844646
T32207,2026-02-14 00:57:00,C1339,M93,D124,P751,52.17363077455351,success,0,background,train,219557.0,0.08130493597422972,1.731422294007607,0,0,0,1,0,0,0,0,7,0.16666666666666666
T32208,2026-02-14 00:59:44,C435,M9,D534,P764,182.85665666421735,success,0,background,train,18570.0,0.10173550238316297,5.289814640232951,0,0,0,1,0,3,0,1,14,0.0830188679245283
T32209,2026-02-14 01:05:14,C906,M9,D108,P2368,204.58626772036388,success,0,background,train,512457.0,0.07606311907806398,3.0906135462369315,0,0,0,1,1,0,1,0,8,0.13131313131313133
T32210,2026-02-14 01:10:31,C1442,M55,D131,P949,35.98473246805504,success,0,background,train,54544.0,0.0916859235568128,1.0049287637441484,0,0,0,1,0,3,2,0,17,0.06666666666666667
T32211,2026-02-14 01:11:02,C1304,M13,D154,P1515,30.929959732555517,success,0,background,train,57182.0,0.0912906074873688,1.270271035907443,0,0,0,1,0,9,4,0,26,0.047453703703703706
T32212,2026-02-14 01:15:12,C326,M0,D449,P626,76.75154185494125,success,0,background,train,445317.0,0.07688436175384153,3.966809066312442,0,0,0,1,1,0,0,1,9,0.11842105263157894
T32213,2026-02-14 01:18:56,C691,M25,D959,P143,9.412435465582782,success,0,background,train,114571.0,0.08584451832314717,0.3514977032958635,0,0,0,1,0,0,2,0,5,0.2
T32214,2026-02-14 01:23:12,C1904,M10,D686,P1438,28.155558380181773,success,0,background,train,14572.0,0.1043079779189817,0.9400881733937312,0,0,0,1,0,3,5,0,13,0.09316770186335403
T32215,2026-02-14 01:27:21,C948,M30,D966,P1486,75.62320385043623,success,0,background,train,262224.0,0.08014771540473928,2.55454807273231,0,0,0,1,0,0,1,0,7,0.15
T32216,2026-02-14 01:27:31,C619,M53,D466,P2451,67.79905843225501,success,0,background,train,101402.0,0.0867538359828437,2.106267193618944,0,0,0,1,0,0,0,0,8,0.13333333333333333
T32217,2026-02-14 01:27:35,C1696,M52,D566,P1418,57.46521296906876,success,0,background,train,563747.0,0.07551521541764594,1.3991822263933553,0,0,0,1,0,0,0,0,9,0.12222222222222222
T32218,2026-02-14 01:29:10,C1866,M74,D125,P86,104.80647336991112,success,0,background,train,536453.0,0.07579927707121399,2.482716607230731,0,0,0,1,0,0,1,1,6,0.16071428571428573
